LVS,"Las Vegas Sands",46.22,0.07,+0.15%,40454,18.1%,81.9%,0.22088426135506,10/05/20
IVR,"Invesco Mortgage Capital Inc",2.88,-0.01,-0.35%,40222,47.9%,52.1%,0.91880545749451,10/05/20
FCEL,"Fuelcell Energy Inc",1.89,-0.13,-6.44%,39447,32.4%,67.6%,0.47985444177671,10/05/20
GOLD,"Barrick Gold Corp",28.37,0.48,+1.72%,37938,23.7%,76.3%,0.3100138121547,10/05/20
V,"Visa Inc",203.54,2.08,+1.03%,37359,27.7%,72.3%,0.38320559813396,10/05/20
PENN,"Penn Natl Gaming Inc",70.49,-2.26,-3.11%,37174,42.1%,57.9%,0.72829978148682,10/05/20
CLF,"Cleveland-Cliffs Inc",7.44,0.41,+5.83%,36937,17.8%,82.2%,0.21671388101983,10/05/20
LYFT,"Lyft Inc Cl A",26.69,-0.94,-3.40%,36267,19.4%,80.6%,0.24070336286819,10/05/20
M,"Macy's Inc",6.06,0.05,+0.83%,36121,27.6%,72.4%,0.38151151227721,10/05/20
LUV,"Southwest Airlines Company",38.49,-0.27,-0.70%,35926,25.7%,74.3%,0.3467031525284,10/05/20
MRK,"Merck & Company",81.24,0.44,+0.54%,35476,38.4%,61.6%,0.6227985910983,10/05/20
X,"United States Steel Corp",7.83,0.18,+2.35%,35259,25.5%,74.5%,0.3419730532085,10/05/20
UPS,"United Parcel Service",169.16,2.2,+1.32%,34923,24.2%,75.8%,0.31884441087613,10/05/20
AUY,"Yamana Gold",5.92,0.15,+2.60%,33622,6.0%,94.0%,0.063314358001265,10/05/20
TWLO,Twilio,283,-7.36,-2.53%,33177,35.6%,64.4%,0.55323033707865,10/05/20
APHA,"Aphria Inc",5.03,0.62,+14.06%,32765,8.8%,91.2%,0.095929357460615,10/05/20
CNK,"Cinemark Holdings Inc",8.33,-1.76,-17.44%,32710,49.9%,50.1%,0.99731330524516,10/05/20
REGN,"Regeneron Pharmaceuticals",605.08,40.28,+7.13%,32585,18.5%,81.5%,0.22749190085135,10/05/20
PBR,"Petroleo Brasileiro S.A. Petrobras",7.21,0.37,+5.41%,32565,25.7%,74.3%,0.34599487476234,10/05/20
SPWR,"Sunpower Corp",15.56,2,+14.75%,31320,27.0%,73.0%,0.3703185159258,10/05/20
BHC,"Bausch Health Companies Inc",16.17,0.39,+2.47%,30750,16.0%,84.0%,0.18996942842769,10/05/20
Z,"Zillow Group Cl C",110.11,1.93,+1.78%,30354,26.7%,73.3%,0.36342810941922,10/05/20
CAT,"Caterpillar Inc",153.49,3.55,+2.37%,30330,40.8%,59.2%,0.68978773190707,10/05/20
DPZ,"Domino's Pizza Inc",424.94,-8.84,-2.04%,30170,43.0%,57.0%,0.75325430032543,10/05/20
ATVI,"Activision Blizzard",79.99,1.69,+2.16%,30055,32.2%,67.8%,0.47422377004954,10/05/20
SRNE,"Sorrento Therpt",10.87,0.49,+4.72%,30042,20.7%,79.3%,0.26036247692566,10/05/20
GS,"Goldman Sachs Group",201.8,1.9,+0.95%,29605,29.0%,71.0%,0.40842055185538,10/05/20
HAL,"Halliburton Company",11.93,0.62,+5.48%,29355,13.6%,86.4%,0.15725774658992,10/05/20
TIF,"Tiffany & Company",116.99,0.88,+0.76%,28851,9.6%,90.4%,0.10641969627243,10/05/20
MRNA,"Moderna Inc",71.95,3.14,+4.56%,28833,24.0%,76.0%,0.31591438090457,10/05/20
ADBE,"Adobe Systems Inc",486.47,7.48,+1.56%,28599,48.2%,51.8%,0.93027807775378,10/05/20
OSTK,"Overstock.com Inc",80.76,2.83,+3.63%,28466,23.1%,76.9%,0.30017356353339,10/05/20
GM,"General Motors Company",30.96,0.5,+1.64%,28362,33.1%,66.9%,0.49375888765998,10/05/20
PAYX,"Paychex Inc",81.45,2.02,+2.54%,27578,35.6%,64.4%,0.55194147439505,10/05/20
FSLY,"Fastly Inc",95.91,0.57,+0.60%,27547,33.5%,66.5%,0.50423196636269,10/05/20
KO,"Coca-Cola Company",49.38,0.02,+0.04%,27302,49.5%,50.5%,0.97984046410442,10/05/20
TMUS,"T-Mobile US",114.8,1.39,+1.23%,27000,39.8%,60.2%,0.66000614817092,10/05/20
NOK,"Nokia Corp",3.93,0.11,+2.88%,26840,15.9%,84.1%,0.18955812613571,10/05/20
JKS,"Jinkosolar Holding Company Ltd",48.32,4.19,+9.49%,26701,42.4%,57.6%,0.73665040650406,10/05/20
LULU,"Lululemon Athletica",337.87,5.2,+1.56%,26611,32.5%,67.5%,0.48118668596237,10/05/20
SHOP,"Shopify Inc",1065.53,36.54,+3.55%,26369,38.4%,61.6%,0.62280755738815,10/05/20
DISH,"Dish Network Corp",28.41,-0.14,-0.47%,26199,4.5%,95.5%,0.047289734569875,10/05/20
CVX,"Chevron Corp",72.7,1.51,+2.12%,25948,36.7%,63.3%,0.58026796589525,10/05/20
CRON,"Cronos Group Inc",5.24,0.21,+4.17%,25752,45.5%,54.5%,0.8349722103463,10/05/20
GME,"Gamestop Corp",9.46,0.07,+0.75%,25528,21.3%,78.7%,0.27131474103586,10/05/20
VZ,"Verizon Communications Inc",59.66,0.42,+0.71%,25242,32.8%,67.2%,0.48701030927835,10/05/20
LTHM,"Livent Corp",11.29,1.73,+18.10%,24600,5.9%,94.1%,0.062176165803109,10/05/20
MS,"Morgan Stanley",48.6,0.63,+1.31%,24422,37.7%,62.3%,0.60597093443809,10/05/20
ET,"Energy Transfer LP",5.52,0.09,+1.66%,24222,25.0%,75.0%,0.33410442828817,10/05/20
JWN,Nordstrom,13.32,0.52,+4.06%,24188,23.4%,76.6%,0.30477937210055,10/05/20
LAC,"Lithium Americas Corp",15.86,1.16,+7.89%,24157,23.8%,76.2%,0.31202476645666,10/05/20
OPK,"Opko Health Inc",4.16,0.26,+6.67%,24121,37.0%,63.0%,0.58826628037137,10/05/20
KSS,"Kohl's Corp",20.42,0.46,+2.30%,24028,14.9%,85.1%,0.17461869378178,10/05/20
PCG,"Pacific Gas & Electric Company",9.94,0.04,+0.40%,23545,20.2%,79.8%,0.25272678903964,10/05/20
MO,"Altria Group",39.5,0.53,+1.36%,23354,21.3%,78.7%,0.27089682194166,10/05/20
EXC,"Exelon Corp",36.79,0.85,+2.37%,23307,48.6%,51.4%,0.94484312416555,10/05/20
ETSY,"Etsy Inc",136.69,5.06,+3.84%,23256,23.9%,76.1%,0.31478968792402,10/05/20
ACM,"Aecom Technology Corp",44.34,0.29,+0.66%,23178,0.4%,99.6%,0.0041590850012997,10/05/20
TGT,"Target Corp",161.49,2.39,+1.50%,22957,32.1%,67.9%,0.47368083194248,10/05/20
WBA,"Walgreens Boots Alliance",36.62,0.85,+2.38%,22898,18.7%,81.3%,0.22988505747126,10/05/20
MGM,"MGM Resorts International",21.55,-0.11,-0.51%,22265,37.0%,63.0%,0.58639116494478,10/05/20
SDC,"Smiledirectclub Inc",11.48,0.28,+2.50%,22038,11.7%,88.3%,0.13201150606123,10/05/20
BIGC,"Bigcommerce Hldg Inc",92.39,7.72,+9.12%,21976,25.1%,74.9%,0.33438581577509,10/05/20
BP,"BP Plc",17.19,0.34,+2.02%,21847,30.0%,70.0%,0.42781517547873,10/05/20
MCD,"McDonald's Corp",226.07,3.4,+1.53%,21771,41.7%,58.3%,0.71641438032167,10/05/20
FDX,"Fedex Corp",259.21,4.01,+1.57%,21767,34.8%,65.2%,0.53277938173368,10/05/20
HD,"Home Depot",282.1,2.79,+1.00%,21256,41.6%,58.4%,0.71170880979224,10/05/20
SNOW,"Snowflake Inc",240,12.9,+5.68%,21032,27.7%,72.3%,0.38332017890029,10/05/20
CVS,"CVS Corp",58.95,1.12,+1.94%,20965,25.7%,74.3%,0.34589458817487,10/05/20
BILI,"Bilibili Inc ADR",45.1,3.3,+7.89%,20652,22.4%,77.6%,0.28785233225243,10/05/20
CHWY,"Chewy Inc",57.52,0.97,+1.72%,20315,32.8%,67.2%,0.48904199956021,10/05/20
EBAY,"Ebay Inc",51.77,0.09,+0.17%,20275,25.1%,74.9%,0.33467184517148,10/05/20
ORCL,"Oracle Corp",59.56,0.73,+1.24%,20000,17.1%,82.9%,0.20612712579906,10/05/20
WDC,"Western Digital Cp",36.57,0.61,+1.70%,19843,40.3%,59.7%,0.6747974341661,10/05/20
LEVI,"Levi Strauss & CO Cl A",15.01,0.86,+6.08%,19774,19.1%,80.9%,0.23533454113825,10/05/20
XPEV,"Xpeng Inc",20.04,1.85,+10.17%,19497,15.0%,85.0%,0.17650253439537,10/05/20
COST,"Costco Wholesale",358.58,3.57,+1.01%,19305,38.6%,61.4%,0.62828947368421,10/05/20
FSLR,"First Solar Inc",71.5,4.26,+6.34%,19055,19.0%,81.0%,0.23461189581444,10/05/20
AMAG,"Amag Pharmaceuticals",13.08,-0.66,-4.80%,18497,68.7%,31.3%,2.1918895599655,10/05/20
GOOGL,"Alphabet Cl A",1482.83,27.23,+1.87%,18468,34.9%,65.1%,0.53516209476309,10/05/20
NVAX,"Novavax Inc",110.17,6.57,+6.34%,18097,30.2%,69.8%,0.43217790440013,10/05/20
ADNT,"Adient Plc",21.33,1.57,+7.95%,18020,31.4%,68.6%,0.45698576972833,10/05/20
RAD,"Rite Aid Corp",9.74,0.08,+0.83%,17729,57.7%,42.3%,1.3660750033364,10/05/20
MRO,"Marathon Oil Corp",4.23,0.11,+2.67%,17618,22.9%,77.1%,0.29715800323958,10/05/20
ELY,"Callaway Golf Company",20.04,0.51,+2.61%,17399,1.3%,98.7%,0.013396237404625,10/05/20
NNOX,"Nano-X Imaging Inc",39.5,2.06,+5.50%,17319,29.0%,71.0%,0.40759102730819,10/05/20
ATUS,"Altice USA Inc Cl A",26.81,0.76,+2.92%,17224,79.3%,20.7%,3.8219484882419,10/05/20
AMAT,"Applied Materials",60.6,2.39,+4.11%,17189,30.2%,69.8%,0.43313323328331,10/05/20
DD,"Du Pont De.Nemours Inc",56.08,1.31,+2.39%,17145,46.2%,53.8%,0.85914118412492,10/05/20
ZNGA,"Zynga Inc Cl A",9.57,0.25,+2.68%,16918,5.9%,94.1%,0.062288082381012,10/05/20
TDOC,"Teladoc Health Inc",225.21,3.61,+1.63%,16877,32.9%,67.1%,0.49037442599788,10/05/20
SLB,"Schlumberger N.V.",16.07,0.5,+3.21%,16779,17.4%,82.6%,0.21034408136767,10/05/20
ENPH,"Enphase Energy Inc",98.05,7.62,+8.43%,16745,24.4%,75.6%,0.32319241406559,10/05/20
GOOG,"Alphabet Cl C",1486.02,27.6,+1.89%,16725,46.3%,53.7%,0.86205744822979,10/05/20
MA,"Mastercard Inc",343.25,4.42,+1.30%,16573,35.0%,65.0%,0.53938324354449,10/05/20
BIDU,"Baidu Inc",124.7,0.08,+0.06%,16565,21.5%,78.5%,0.27325134511914,10/05/20
SPG,"Simon Property Group",68.76,0.56,+0.82%,16391,40.3%,59.7%,0.67631417467785,10/05/20
JBLU,"Jetblue Airways Cp",11.76,-0.01,-0.08%,16350,12.7%,87.3%,0.14519857112839,10/05/20
COF,"Capital One Financial Corp",78.04,3.1,+4.14%,16327,36.0%,64.0%,0.56179452841018,10/05/20
PEP,"Pepsico Inc",137.93,-0.13,-0.09%,16125,44.5%,55.5%,0.80046895935686,10/05/20
IBM,"International Business Machines",122.01,1.44,+1.19%,16092,27.9%,72.1%,0.38748060010347,10/05/20
AINV,"Apollo Investment Company",8.78,0.16,+1.86%,16041,98.7%,1.3%,77.248780487805,10/05/20
ABBV,"Abbvie Inc",87.93,1.81,+2.10%,15922,27.2%,72.8%,0.37282290050009,10/05/20
FLR,"Fluor Corp",9.71,0.31,+3.30%,15507,5.2%,94.8%,0.055113288426209,10/05/20
XSPA,"Xpresspa Group Inc",2.26,0.34,+17.71%,15221,9.3%,90.7%,0.10225215439206,10/05/20
WRK,"Westrock Company",36.77,1.75,+5.00%,15046,3.0%,97.0%,0.030547945205479,10/05/20
NAK,"Northern Dynasty Minerals",1.19,0.14,+13.33%,14967,28.4%,71.6%,0.39747899159664,10/05/20
RCL,"Royal Caribbean Cruises Ltd",65.25,-0.01,-0.02%,14680,32.4%,67.6%,0.47954041523886,10/05/20
ACB,"Aurora Cannabis Inc",4.62,0.04,+0.87%,14678,17.8%,82.2%,0.21637523825309,10/05/20
PDD,"Pinduoduo Inc ADR",72.07,0.67,+0.94%,14557,66.1%,33.9%,1.9479546375051,10/05/20
GAN,"Gan Ltd",18.19,1.97,+12.15%,14521,9.2%,90.8%,0.10149434878252,10/05/20
AG,"First Majestic Silver",9.94,0.29,+3.01%,14361,19.0%,81.0%,0.23408094869812,10/05/20
HEXO,"Hexo Corp",0.6896,0.0383,+5.88%,14145,1.1%,98.9%,0.011007075977414,10/05/20
RTX,"Raytheon Technologies Corp",59.51,0.17,+0.29%,13940,34.7%,65.3%,0.53153153153153,10/05/20
CYTK,Cytokinetics,28.61,4.62,+19.26%,13719,78.2%,21.8%,3.5959798994975,10/05/20
WMB,"Williams Companies",19.54,0.45,+2.36%,13669,87.2%,12.8%,6.7841685649203,10/05/20
PEIX,"Pacific Ethanol Inc",8.4,0.93,+12.45%,13629,13.1%,86.9%,0.15041782729805,10/05/20
NUAN,"Nuance Communicatns",33.45,0.79,+2.42%,13597,95.9%,4.1%,23.499099099099,10/05/20
LI,"Li Auto Inc",17.52,0.6,+3.55%,13443,24.6%,75.4%,0.32547820942615,10/05/20
TEN,"Tenneco Automotive",8.33,0.78,+10.33%,13331,5.0%,95.0%,0.052170481452249,10/05/20
VIAC,"Viacomcbs Inc Cl B",28.39,0.42,+1.50%,13267,31.2%,68.8%,0.45359921113181,10/05/20
BE,"Bloom Energy Corp Cl A",17.7,1.73,+10.83%,13185,8.5%,91.5%,0.093464919555482,10/05/20
DHI,"D.R. Horton",75.7,-2.19,-2.81%,13130,58.0%,42.0%,1.3790541764812,10/05/20
VLO,"Valero Energy Corp",43.07,2.34,+5.75%,13037,24.1%,75.9%,0.31726785894716,10/05/20
DPHC,"Diamondpeak Holdings Corp Cl A",23.28,-0.12,-0.51%,12965,36.4%,63.6%,0.57132468791662,10/05/20
TECK,"Teck Resources Ltd",13.93,-0.33,-2.31%,12950,29.7%,70.3%,0.4222954420648,10/05/20
BIIB,"Biogen Inc",284.18,6.54,+2.36%,12877,33.6%,66.4%,0.5052016364699,10/05/20
KMI,"Kinder Morgan",12.6,0.29,+2.36%,12860,21.3%,78.7%,0.27087656883091,10/05/20
NLS,"Nautilus Group",19.8,2.36,+13.53%,12672,26.6%,73.4%,0.36184846856529,10/05/20
SPOT,"Spotify Technology S.A.",251.37,11.09,+4.62%,12584,39.9%,60.1%,0.66455026455026,10/05/20
TPR,"Tapestry Inc",16.97,0.82,+5.08%,12554,85.6%,14.4%,5.9244346387204,10/05/20
TEVA,"Teva Pharmaceutical Industries Ltd",9.3,0.28,+3.10%,12525,8.1%,91.9%,0.088184187662902,10/05/20
RH,"Restoration Hardware Holdings",379.36,-5.38,-1.40%,12497,38.1%,61.9%,0.61647911007632,10/05/20
GSX,"Gsx Techedu Inc ADR",94.71,1.61,+1.73%,12312,54.6%,45.4%,1.2021105347881,10/05/20
TME,"Tencent Music Entertainment Group ADR",14.57,-0.08,-0.55%,12207,91.0%,9.0%,10.127620783956,10/05/20
LOW,"Lowe's Companies",168.54,2.05,+1.23%,12030,49.6%,50.4%,0.98449356647971,10/05/20
MYOK,"Myokardia Inc",220.34,80.74,+57.84%,11941,89.4%,10.6%,8.4769841269841,10/05/20
USB,"U.S. Bancorp",37.73,0.96,+2.61%,11783,17.4%,82.6%,0.21124588815789,10/05/20
EPD,"Enterprise Products Partners LP",16.45,0.41,+2.56%,11779,40.1%,59.9%,0.66864995041791,10/05/20
JMIA,"Jumia Technologies Ag ADR",8.14,0.06,+0.74%,11532,20.8%,79.2%,0.2623973727422,10/05/20
STM,"Stmicroelectronics N.V.",33.25,1.02,+3.16%,11419,23.5%,76.5%,0.30756899118287,10/05/20
PG,"Procter & Gamble Company",139.39,1.27,+0.92%,11398,41.1%,58.9%,0.69638339038547,10/05/20
LEN,"Lennar Corp",83.01,-0.85,-1.01%,11268,49.2%,50.8%,0.9685534591195,10/05/20
SWBI,"Smith & Wesson Brands Inc",17.27,0.74,+4.45%,11251,41.4%,58.6%,0.70676577669903,10/05/20
APA,"Apache Corp",9.84,0.1,+1.03%,11214,27.8%,72.2%,0.38461538461538,10/05/20
BRK.B,"Berkshire Hathaway Cl B",212.36,1.18,+0.56%,11097,50.6%,49.4%,1.0227852716004,10/05/20
AXP,"American Express Company",103.89,2.28,+2.24%,11090,38.2%,61.8%,0.61921448386626,10/05/20
GRWG,"Growgeneration Corp",16.18,1,+6.59%,10977,8.2%,91.8%,0.089853057982526,10/05/20
MAT,"Mattel Inc",12.24,0.16,+1.37%,10952,2.5%,97.5%,0.02604459434139,10/05/20
MGNI,"Magnite Inc",8.31,0.78,+10.36%,10835,3.3%,96.7%,0.034071387669403,10/05/20
ARMK,"Aramark Holdings Corp",27.81,0.26,+0.94%,10695,99.3%,0.7%,151.78571428571,10/05/20
KNDI,"Kandi Techs Group",7.11,0.84,+13.40%,10650,14.5%,85.5%,0.16904500548847,10/05/20
PHM,Pultegroup,47.72,0.19,+0.40%,10432,62.0%,38.0%,1.6336783640495,10/05/20
GNW,"Genworth Financial Inc",3.47,0.06,+1.76%,10376,60.2%,39.8%,1.5129571324776,10/05/20
CEMI,"Chembio Diagnostics",5.44,0.64,+13.33%,10351,10.2%,89.8%,0.11348967297762,10/05/20
BNTX,"Biontech Se ADR",80.7,7,+9.50%,10348,32.7%,67.3%,0.48550100488085,10/05/20
MPC,"Marathon Petroleum Corp",29.24,0.97,+3.43%,10116,22.2%,77.8%,0.2853875476493,10/05/20
AVGO,"Broadcom Ltd",366.1,9.27,+2.60%,10114,42.5%,57.5%,0.73780068728522,10/05/20
MT,Arcelormittal,14.03,0.27,+1.96%,10000,11.6%,88.4%,0.13083795092163,10/05/20
GOGO,"Gogo Inc",10.29,0.28,+2.80%,9981,15.5%,84.5%,0.18370493358634,10/05/20
MOS,"Mosaic Company",19.28,0.97,+5.30%,9977,27.9%,72.1%,0.3868501529052,10/05/20
DUK,"Duke Energy Corp",91.74,0.16,+0.17%,9847,20.9%,79.1%,0.26421877006034,10/05/20
SCHW,"The Charles Schwab Corp",36.94,-0.73,-1.94%,9837,59.4%,40.6%,1.4617117117117,10/05/20
ZGNX,"Zogenix Inc",18.06,0.48,+2.70%,9800,0.2%,99.8%,0.0022499488647985,10/05/20
CLDR,"Cloudera Inc",10.72,0.11,+1.04%,9741,15.1%,84.9%,0.17772941603192,10/05/20
COP,Conocophillips,34.28,1.21,+3.66%,9668,36.5%,63.5%,0.57459283387622,10/05/20
KGC,"Kinross Gold Corp",9.14,0.25,+2.81%,9648,16.1%,83.9%,0.19184681902409,10/05/20
CPRI,"Capri Holdings Ltd",19.56,1.1,+5.96%,9472,14.4%,85.6%,0.16765285996055,10/05/20
TCO,"Taubman Centers",35.4,0.27,+0.77%,9340,61.2%,38.8%,1.5772626931567,10/05/20
AMX,"America Movil S.A.B. DE C.V.",12.48,0.14,+1.13%,9227,98.8%,1.2%,81.383928571429,10/05/20
HSBC,"HSBC Holdings Plc",19.96,0.09,+0.45%,9174,60.0%,40.0%,1.5010905125409,10/05/20
NEM,"Newmont Mining Corp",63.13,0.84,+1.35%,9151,32.9%,67.1%,0.49111943946554,10/05/20
SPR,"Spirit Aerosystems Holdings",19.05,-0.65,-3.30%,9113,13.3%,86.7%,0.15310641528533,10/05/20
HL,"Hecla Mining Company",5.29,0.21,+4.13%,9105,34.4%,65.6%,0.52538113586865,10/05/20
AA,"Alcoa Corp",11.93,0.11,+0.93%,9062,18.8%,81.2%,0.2314173121348,10/05/20
ABT,"Abbott Laboratories",108.56,2.06,+1.93%,9032,51.2%,48.8%,1.047608252097,10/05/20
SAVE,"Spirit Airlines Inc",16.38,-0.33,-1.97%,9023,17.7%,82.3%,0.21521885521886,10/05/20
TTD,"Trade Desk Inc",573.91,17.43,+3.13%,8989,56.3%,43.7%,1.2890247007894,10/05/20
EXPE,"Expedia Group Inc",92.16,0.07,+0.08%,8946,82.2%,17.8%,4.6264150943396,10/05/20
SO,"Southern Company",57.17,0.91,+1.62%,8816,27.1%,72.9%,0.37214007782101,10/05/20
CODX,"Co-Diagnostics Inc",14.83,0.87,+6.23%,8770,41.4%,58.6%,0.70556203811746,10/05/20
KHC,"Kraft Heinz Company",31,0.53,+1.74%,8702,27.7%,72.3%,0.3839058524173,10/05/20
SBSW,"Sibanye Gold Ltd ADR",10.98,-0.05,-0.45%,8701,27.5%,72.5%,0.3795782463929,10/05/20
HTZ,"Hertz Global Holdings Inc",1.06,-0.02,-1.85%,8632,50.1%,49.9%,1.0055762081784,10/05/20
ULTA,"Ulta Beauty Inc",233.78,5.1,+2.23%,8594,29.9%,70.1%,0.42710063101959,10/05/20
SPAQ,"Spartan Energy Acquisition Corp Cl A",14.25,-0.1,-0.70%,8479,28.3%,71.7%,0.3952608194833,10/05/20
MLCO,"Melco Resorts & Entertainment",16.13,-0.65,-3.87%,8438,12.4%,87.6%,0.14165877418482,10/05/20
FEYE,"Fireeye Inc",12.65,0.27,+2.22%,8391,4.0%,96.0%,0.041196178185879,10/05/20
BBD,"Banco Bradesco S.A.",3.57,0.13,+3.78%,8389,90.6%,9.4%,9.6594663278272,10/05/20
W,"Wayfair Inc",309.72,4.36,+1.43%,8369,41.7%,58.3%,0.71566215662157,10/05/20
UNH,"Unitedhealth Group Inc",318.15,6.17,+1.98%,8319,36.8%,63.2%,0.58185966913862,10/05/20
AZN,"Astrazeneca Plc",54.49,0.27,+0.50%,8178,19.1%,80.9%,0.23553406859042,10/05/20
