SCO,"Ultrashort DJ-UBS Crude Oil Proshares",16.65,-0.21,-1.25%,25,48.0%,52.0%,0.92307692307692,"11:26 ET"
USMV,"USA Min Vol Ishares Edge MSCI ETF",63.75,0.81,+1.29%,25,0.0%,100.0%,0,"11:25 ET"
WEAT,"Teucrium Wheat",5.47,0.029999999999999,+0.55%,24,0.0%,100.0%,0,"11:25 ET"
HNU.TO,"Betapro Nat Gas 2X Daily Bull ETF",13.21,-0.14,-1.05%,24,0.0%,100.0%,0,"11:10 ET"
FXC,"Canadian Dollar Trust Currencyshares Invesco",73.51,-0.030000000000001,-0.04%,24,8.3%,91.7%,0.090909090909091,"10:57 ET"
SIVR,"Physical Silver",22.57,0.42,+1.90%,23,0.0%,100.0%,0,"11:23 ET"
BNO,"US Brent Oil",10.79,0.1,+0.94%,23,0.0%,100.0%,0,"11:25 ET"
YCS,"Ultrashort Yen Proshares",71.13,0.24,+0.34%,23,8.7%,91.3%,0.095238095238095,09/25/20
KIE,"S&P Insurance ETF SPDR",28.05,0.77,+2.82%,23,65.2%,34.8%,1.875,"11:16 ET"
DGRO,"Dividend Growth Ishares Core ETF",39.74,0.63,+1.61%,23,21.7%,78.3%,0.27777777777778,"11:23 ET"
PBW,"Wilderhill Clean Energy Invesco ETF",59.32,2.86,+5.07%,22,0.0%,100.0%,0,"11:21 ET"
CURE,"Healthcare Bull 3X Direxion ETF Direxion",60.3,1.59,+2.71%,22,18.2%,81.8%,0.22222222222222,"11:03 ET"
DUG,"Ultrashort Oil & Gas Proshares",54.63,-2.29,-4.02%,21,71.4%,28.6%,2.5,"11:11 ET"
HEDJ,"Wisdomtree Europe Hedged Equity Fund",62.35,1.13,+1.85%,21,71.4%,28.6%,2.5,"11:25 ET"
HGU.TO,"Betapro CDN Gold Miners 2X Dly Bull ETF",30.98,-0.21,-0.67%,20,50.0%,50.0%,1,"11:11 ET"
BIS,"Ultrashort Biotechnology Proshares",31.81,-0.13,-0.41%,20,100.0%,0.0%,0,"11:21 ET"
FM,"Frontier 100 Ishares MSCI ETF",25.78,-0.12,-0.46%,20,0.0%,100.0%,0,"11:05 ET"
IWR,"Russell Mid-Cap Ishares ETF",57.4,1.06,+1.88%,19,0.0%,100.0%,0,"11:26 ET"
USL,"US 12 Month Oil",15.11,0.08,+0.53%,19,0.0%,100.0%,0,"11:08 ET"
AMZA,"Infracap MLP ETF",13.14,0.19,+1.47%,18,33.3%,66.7%,0.5,"11:09 ET"
UYG,"Ultra Financials Proshares",31.1,1.37,+4.61%,18,33.3%,66.7%,0.5,"11:02 ET"
XDV.TO,"Ishares Canadian Select Div Index ETF",21.96,0.34,+1.57%,18,83.3%,16.7%,5,"11:10 ET"
SKF,"Ultrashort Financials Proshares",11.48,-0.55,-4.57%,16,12.5%,87.5%,0.14285714285714,"11:06 ET"
AGG,"US Aggregate Bond Ishares Core ETF",118.17,0.040000000000006,+0.03%,16,50.0%,50.0%,1,"11:26 ET"
HOD.TO,"Betapro Crude Oil 2X Daily Bear ETF",10.17,-0.01,-0.10%,15,0.0%,100.0%,0,"10:54 ET"
BZQ,"Ultrashort MSCI Brazil Proshares",16.5,0.36,+2.23%,15,0.0%,100.0%,0,"11:23 ET"
RWM,"Russell 2000 Short Proshares",33.86,-0.89,-2.56%,15,0.0%,100.0%,0,"11:24 ET"
XSU.TO,"Ishares US Small Cap Index ETF",30.49,0.62,+2.08%,15,0.0%,100.0%,0,"10:54 ET"
VNQI,"Global Ex-US Real Estate Vanguard",48.58,0.78,+1.63%,15,100.0%,0.0%,0,"11:25 ET"
CHAU,"CSI 300 China A 2X Direxion",29.62,0.31,+1.06%,15,66.7%,33.3%,2,"11:26 ET"
QYLD,"Horizons Nasdaq-100 Covered Call ETF",21.42,0.090000000000003,+0.42%,14,21.4%,78.6%,0.27272727272727,"11:22 ET"
XRE.TO,"Ishares S&P TSX Capped REIT Index ETF",14.55,0.17,+1.18%,14,0.0%,100.0%,0,"11:10 ET"
ZUB.TO,"BMO Eql Wgt US Bank Hdgd To CAD ETF",19.68,0.39,+2.02%,14,0.0%,100.0%,0,"11:09 ET"
YOLO,"Advisorshares Pure Cannabis ETF",10.72,-0.0099999999999998,-0.09%,14,0.0%,100.0%,0,"11:02 ET"
URE,"Ultra Real Estate Proshares",55.09,2.15,+4.06%,14,71.4%,28.6%,2.5,"11:11 ET"
IYW,"US Technology Ishares ETF",298.2,3.9,+1.33%,14,0.0%,100.0%,0,"11:25 ET"
IEI,"3-7 Year Treas Bond Ishares ETF",133.68,0,0.00%,14,100.0%,0.0%,0,"11:24 ET"
VEA,"FTSE Developed Markets Vanguard",40.99,0.59,+1.46%,13,0.0%,100.0%,0,"11:26 ET"
MCHI,"China Ishares MSCI ETF",72.22,0.62,+0.87%,13,23.1%,76.9%,0.3,"11:26 ET"
FXA,"Australian Dollar Trust Currencyshares Invesco",70.49,0.34999999999999,+0.50%,13,7.7%,92.3%,0.083333333333333,"10:30 ET"
SPLG,"SPDR Large Cap Portfolio ETF",39.21,0.59,+1.53%,13,69.2%,30.8%,2.25,"11:16 ET"
RUSL,"Russia Bull 3X Direxion",15.19,-0.2,-1.30%,13,100.0%,0.0%,0,"11:06 ET"
SPLV,"S&P 500 Low Vol Invesco ETF",53.48,0.61,+1.15%,13,23.1%,76.9%,0.3,"11:20 ET"
EUO,"Ultrashort Euro Proshares",24.82,-0.079999999999998,-0.32%,13,0.0%,100.0%,0,"10:59 ET"
IEFA,"EAFE Ishares Core MSCI ETF",60.55,0.86,+1.44%,13,0.0%,100.0%,0,"11:25 ET"
VDC,"Consumer Staples ETF Vanguard",163,2.16,+1.34%,13,23.1%,76.9%,0.3,"11:24 ET"
SPYV,"SPDR S&P 500 Value Portfolio ETF",30.2,0.49,+1.65%,13,0.0%,100.0%,0,"11:26 ET"
SPTM,"SPDR Total Stock Market Portfolio ETF",40.73,0.62,+1.55%,13,0.0%,100.0%,0,"11:17 ET"
MBB,"MBS Ishares ETF",110.37,0.040000000000006,+0.04%,13,100.0%,0.0%,0,"11:23 ET"
EWM,"Malaysia Ishares MSCI ETF",26.05,0.02,+0.08%,13,46.2%,53.8%,0.85714285714286,"11:20 ET"
HACK,"ISE Cyber Security ETF",46.89,0.66,+1.43%,12,25.0%,75.0%,0.33333333333333,"11:19 ET"
XSP.TO,"Ishares Core S&P 500 ETF CAD Hdg ETF",36.21,0.5,+1.40%,12,0.0%,100.0%,0,"11:09 ET"
BLOK,"Transformational Data Sharing Amplify ETF",24.47,0.37,+1.54%,12,0.0%,100.0%,0,"11:17 ET"
RING,"Global Gold Miners Ishares MSCI ETF",31.97,0.009999999999998,+0.03%,12,91.7%,8.3%,11,"11:14 ET"
PGF,"Financial Preferred Invesco ETF",18.78,0.14,+0.75%,12,83.3%,16.7%,5,"11:24 ET"
IEMG,"Emrg Mkts Ishares Core MSCI ETF",51.91,0.56,+1.09%,11,54.5%,45.5%,1.2,"11:25 ET"
VPU,"Utilities ETF Vanguard",128.71,1.13,+0.89%,11,9.1%,90.9%,0.1,"11:23 ET"
CYB,"Wisdomtree Chinese Yuan Strategy Fund",26.21,0.14,+0.54%,11,18.2%,81.8%,0.22222222222222,"11:07 ET"
SDY,"S&P Dividend SPDR",92.76,1.67,+1.83%,11,45.5%,54.5%,0.83333333333333,"11:26 ET"
HMMJ.TO,"Horizons Marijuana Life Sciences ETF",5.87,0.04,+0.69%,11,90.9%,9.1%,10,"11:07 ET"
DBB,"DB Base Metals Fund Invesco",15.19,0.14,+0.93%,11,9.1%,90.9%,0.1,"11:00 ET"
IHF,"US Healthcare Providers Ishares ETF",197.5,1.82,+0.93%,11,9.1%,90.9%,0.1,"11:20 ET"
AMJ,"Alerian MLP Index ETN JP Morgan",10.65,0.09,+0.85%,11,0.0%,100.0%,0,"11:26 ET"
XFN.TO,"Ishares S&P TSX Capped Financials ETF",33.88,0.61,+1.83%,10,0.0%,100.0%,0,"11:08 ET"
ZSP.TO,"BMO S&P 500 Index ETF",49.2,0.52,+1.07%,10,100.0%,0.0%,0,"11:11 ET"
MLPA,"Global X MLP ETF",21.58,0.12,+0.56%,10,0.0%,100.0%,0,"11:26 ET"
OUNZ,"Gold Shares Vaneck",18.25,0.079999999999998,+0.44%,10,0.0%,100.0%,0,"11:23 ET"
VBR,"Smallcap Value ETF Vanguard",111.28,2.82,+2.60%,10,10.0%,90.0%,0.11111111111111,"11:10 ET"
MTUM,"USA Momentum Factor Ishares Edge MSCI ETF",145.6,1.6,+1.11%,10,30.0%,70.0%,0.42857142857143,"11:24 ET"
EUM,"Emrg Mkts MSCI Short Proshares",15.7,-0.15,-0.95%,10,0.0%,100.0%,0,"11:10 ET"
SLX,"Steel Vaneck ETF",31.22,0.65,+2.13%,10,100.0%,0.0%,0,"11:11 ET"
MGV,"Megacap 300 Value Index ETF Vanguard",76.67,1.14,+1.51%,10,0.0%,100.0%,0,"11:14 ET"
HDV,"High Dividend Ishares Core ETF",80.61,1.14,+1.43%,10,0.0%,100.0%,0,"11:19 ET"
VTWO,"Russell 2000 Vanguard",121.12,2.86,+2.42%,10,80.0%,20.0%,4,"11:03 ET"
XES,"S&P Oil & Gas Eqpt & Services SPDR",28.64,1.33,+4.87%,10,30.0%,70.0%,0.42857142857143,"11:26 ET"
EWI,"Italy Ishares MSCI ETF",24.49,0.39,+1.62%,9,100.0%,0.0%,0,"11:25 ET"
VOOG,"S&P 500 Growth ETF Vanguard",207.08,2.77,+1.36%,9,0.0%,100.0%,0,"11:08 ET"
FTEC,"Fidelity Info Tech MSCI ETF",91.26,1.38,+1.54%,8,0.0%,100.0%,0,"11:24 ET"
CIBR,"Nasdaq Cybersecurity ETF FT",34.92,0.42,+1.22%,8,87.5%,12.5%,7,"11:26 ET"
KBWB,"KBW Bank Invesco ETF",37.56,1.06,+2.90%,8,12.5%,87.5%,0.14285714285714,"11:11 ET"
EUFN,"Europe Financials Ishares MSCI ETF",13.81,0.51,+3.83%,8,0.0%,100.0%,0,"11:26 ET"
IWD,"Russell 1000 Value Ishares ETF",118.37,2.08,+1.79%,8,12.5%,87.5%,0.14285714285714,"11:25 ET"
KOL,"Coal ETF Vaneck",78.19,1.1,+1.42%,8,0.0%,100.0%,0,"10:50 ET"
PDP,"DWA Momentum Invesco ETF",75.87,0.96000000000001,+1.28%,8,0.0%,100.0%,0,"11:00 ET"
SCHE,"Schwab Emrg Mkts Equity ETF",26.35,0.26,+1.00%,8,50.0%,50.0%,1,"11:24 ET"
SDIV,"G-X Superdividend ETF",10.71,0.17,+1.61%,8,12.5%,87.5%,0.14285714285714,"11:24 ET"
URA,"G-X Uranium ETF",11.09,0.0099999999999998,+0.09%,8,75.0%,25.0%,3,"11:11 ET"
FXF,"Swiss Franc Trust Currencyshares Invesco",98.61,0.23,+0.23%,8,50.0%,50.0%,1,09/28/20
GLL,"Ultrashort Gold Proshares",32.71,-0.36,-1.09%,8,50.0%,50.0%,1,"11:23 ET"
PGX,"Preferred Invesco ETF",14.81,0.11,+0.75%,7,100.0%,0.0%,0,"11:18 ET"
VIS,"Industrials ETF Vanguard",147.09,3.69,+2.57%,7,0.0%,100.0%,0,"11:24 ET"
IJS,"S&P Small-Cap 600 Value Ishares ETF",123.25,3.7,+3.09%,6,33.3%,66.7%,0.5,"11:26 ET"
FXY,"Japanese Yen Trust Currencyshares Invesco",89.56,0.030000000000001,+0.03%,6,16.7%,83.3%,0.2,09/28/20
IGM,"North American Tech Ishares ETF",306.05,3.97,+1.31%,6,100.0%,0.0%,0,"11:22 ET"
PIN,"India Invesco ETF",19.43,0.32,+1.67%,6,0.0%,100.0%,0,"10:45 ET"
XIN.TO,"Ishares MSCI EAFE Index ETF",24.64,0.28,+1.15%,6,0.0%,100.0%,0,"10:34 ET"
SCHF,"Schwab Intl Equity ETF",31.54,0.44,+1.41%,6,0.0%,100.0%,0,"11:25 ET"
TYD,"7-10 Year Treasury Bull 3X Direxion",68.2,-0.099999999999994,-0.15%,6,100.0%,0.0%,0,"11:07 ET"
SPHB,"S&P 500 High Beta Invesco ETF",41.94,1.16,+2.84%,5,100.0%,0.0%,0,"11:25 ET"
UBT,"Ultra 20+ Year Treasury Proshares",67.33,-0.4,-0.60%,5,100.0%,0.0%,0,"10:50 ET"
GSLC,"GS Activebeta US Largecap ETF",67.69,0.98,+1.47%,5,0.0%,100.0%,0,"11:10 ET"
IYJ,"US Industrials Ishares ETF",168.35,3.7,+2.25%,5,0.0%,100.0%,0,"11:21 ET"
DGRW,"Wisdomtree US Quality Divd Fund",49.49,0.65,+1.33%,5,0.0%,100.0%,0,"11:18 ET"
ESPO,"Vaneck Vectors Video Gaming and Esports ETF",60.7,0.23,+0.38%,4,0.0%,100.0%,0,"11:17 ET"
XGD.TO,"Ishares S&P TSX Global Gold Index ETF",22.38,0.009999999999998,+0.04%,4,0.0%,100.0%,0,"11:11 ET"
REK,"Real Estate Short Proshares",12.36,-0.26,-2.06%,4,0.0%,100.0%,0,"10:55 ET"
VFH,"Financial ETF Vanguard",58.52,1.47,+2.58%,4,0.0%,100.0%,0,"11:10 ET"
PICK,"Global Metals & Mining Producers Ishares MSCI Et",26.9,0.23,+0.86%,4,50.0%,50.0%,1,"11:24 ET"
IWV,"Russell 3000 Ishares ETF",195.36,3.16,+1.64%,4,100.0%,0.0%,0,"11:24 ET"
IBUY,"Online Retail Amplify ETF",88.83,1.87,+2.15%,4,0.0%,100.0%,0,"11:17 ET"
LTPZ,"15+ Year US TIPS Index ETF Pimco",87.83,0.14999999999999,+0.17%,4,0.0%,100.0%,0,"11:23 ET"
MIDU,"Mid Cap Bull 3X Direxion",21.63,1.4,+6.92%,4,0.0%,100.0%,0,"10:59 ET"
FNGS,"Microsectors Fang Etns Due January 8 2038",92.75,1.03,+1.12%,4,25.0%,75.0%,0.33333333333333,"11:24 ET"
BIL,"1-3 Month T-Bill Barclays Capital SPDR",91.53,0.010000000000005,+0.01%,4,75.0%,25.0%,3,"11:24 ET"
VHT,"Healthcare ETF Vanguard",201.23,2,+1.00%,4,50.0%,50.0%,1,"11:10 ET"
IWO,"Russell 2000 Growth Ishares ETF",220.79,4.11,+1.90%,3,0.0%,100.0%,0,"11:25 ET"
USD,"Ultra Semiconductors Proshares",73.5,2.28,+3.20%,3,100.0%,0.0%,0,"11:07 ET"
GMF,"S&P Emerging Asia Pacific SPDR",109.15,0.90000000000001,+0.83%,3,0.0%,100.0%,0,"10:59 ET"
NERD,"Roundhill Bitkraft Esports & Digital Entertainme",24.39,0.11,+0.45%,3,0.0%,100.0%,0,"11:11 ET"
VV,"Largecap ETF Vanguard",155.89,2.52,+1.64%,3,33.3%,66.7%,0.5,"11:24 ET"
IVW,"S&P 500 Growth Ishares ETF",230.05,3.32,+1.46%,3,0.0%,100.0%,0,"11:25 ET"
EZA,"South Africa Ishares MSCI ETF",36.15,0.83,+2.35%,3,0.0%,100.0%,0,"11:25 ET"
SCHB,"Schwab U.S. Broad Market ETF",79.42,1.28,+1.64%,3,0.0%,100.0%,0,"11:11 ET"
VEU,"FTSE All-World Ex-US ETF Vanguard",50.38,0.6,+1.21%,3,33.3%,66.7%,0.5,"11:26 ET"
AFTY,"CSOP FTSE China A50 ETF",19.25,0.19,+1.02%,3,100.0%,0.0%,0,"10:45 ET"
IAT,"US Regional Banks Ishares ETF",32.58,1,+3.17%,3,0.0%,100.0%,0,"11:11 ET"
IWC,"Micro-Cap Ishares ETF",90.38,2.24,+2.54%,3,0.0%,100.0%,0,09/28/20
XAR,"S&P Aerospace & Defense SPDR",90.12,2.91,+3.34%,3,0.0%,100.0%,0,"11:07 ET"
NOBL,"S&P 500 Aristocrats Proshares",72.34,1.25,+1.76%,3,0.0%,100.0%,0,"11:26 ET"
VCLT,"Long-Term Corp Bond Vanguard",107.22,0.45999999999999,+0.43%,3,100.0%,0.0%,0,"11:25 ET"
DGS,"Wisdomtree Emerging Market Smallcap Fund",40.74,0.45,+1.12%,3,0.0%,100.0%,0,"11:04 ET"
UYM,"Ultra Basic Materials Proshares",55.6,2.35,+4.41%,3,0.0%,100.0%,0,"10:32 ET"
VPL,"Pacific ETF FTSE Vanguard",68.26,0.73,+1.08%,3,0.0%,100.0%,0,"11:11 ET"
SMN,"Ultrashort Basic Materials Proshares",14.3,-0.64,-4.28%,3,0.0%,100.0%,0,"11:05 ET"
SCHH,"Schwab U.S. REIT ETF",35.56,0.74,+2.13%,3,0.0%,100.0%,0,"11:26 ET"
EWC,"Canada Ishares MSCI ETF",27.55,0.34,+1.25%,2,0.0%,100.0%,0,"11:26 ET"
ERY,"Energy Bear 2X Direxion",66.41,-2.84,-4.10%,2,100.0%,0.0%,0,"11:10 ET"
VO,"Midcap ETF Vanguard",175.97,3.07,+1.78%,2,100.0%,0.0%,0,"11:21 ET"
SMOG,"Vaneck Vectors Low Carbon Energy ETF",106.37,2.91,+2.81%,2,0.0%,100.0%,0,09/28/20
VBK,"Smallcap Growth ETF Vanguard",214.44,3.89,+1.85%,2,50.0%,50.0%,1,"11:21 ET"
IYG,"US Financial Services Ishares ETF",122.26,3.13,+2.63%,2,0.0%,100.0%,0,"11:24 ET"
ARGT,"G-X FTSE Argentina 20 ETF",23.5,0.38,+1.64%,2,0.0%,100.0%,0,09/28/20
VOE,"Midcap Value ETF Vanguard",101.58,2.06,+2.07%,2,0.0%,100.0%,0,"11:19 ET"
EWS,"Singapore Ishares MSCI ETF",18.63,0.19,+1.03%,2,50.0%,50.0%,1,"11:26 ET"
NIB,"Ipath Cocoa Subindex TR Sm Index ETN",31.44,0.43,+1.39%,2,0.0%,100.0%,0,09/28/20
IDV,"Intl Select Dividend Ishares ETF",25.07,0.36,+1.46%,2,100.0%,0.0%,0,"11:19 ET"
PST,"Ultrashort 7-10 Year Treasury Proshares",15.08,-0.0099999999999998,-0.07%,2,0.0%,100.0%,0,09/28/20
VXUS,"Total Intl Stock ETF Vanguard",52.15,0.66,+1.28%,2,0.0%,100.0%,0,"11:26 ET"
EIDO,"Indonesia Ishares MSCI ETF",17.36,-0.060000000000002,-0.34%,2,0.0%,100.0%,0,"11:24 ET"
FIDU,"Fidelity Industrials MSCI ETF",40.64,1,+2.52%,2,0.0%,100.0%,0,"11:00 ET"
FCA,"China Alphadex Fund FT",25.68,0.51,+2.01%,2,0.0%,100.0%,0,"10:15 ET"
PNQI,"Nasdaq Internet Invesco ETF",203.7,2.26,+1.12%,2,0.0%,100.0%,0,"11:03 ET"
EWL,"Switzerland Ishares MSCI ETF",41.25,0.26,+0.63%,2,100.0%,0.0%,0,"11:25 ET"
MZZ,"Ultrashort Midcap400 Proshares",10.54,-0.53,-4.79%,2,0.0%,100.0%,0,"11:00 ET"
RETL,"Retail Bull 3X Direxion",219.34,12.19,+5.88%,2,50.0%,50.0%,1,"10:52 ET"
FCG,"Natural Gas ETF FT",6.23,0.12,+1.96%,2,0.0%,100.0%,0,"11:20 ET"
ARKQ,"Ark Autonomous Tech & Robotics ETF",57,1.51,+2.72%,2,100.0%,0.0%,0,"11:25 ET"
KBA,"KS Bosera MSCI China A ETF",38.94,0.039999999999999,+0.10%,2,0.0%,100.0%,0,"11:03 ET"
FDIS,"Fidelity Consumer Disc MSCI ETF",61.85,1.24,+2.05%,2,0.0%,100.0%,0,"11:24 ET"
IYF,"US Financials Ishares ETF",113.7,2.6,+2.34%,1,0.0%,100.0%,0,"11:11 ET"
QTEC,"Nasdaq-100 Technology Index Fund FT",116.58,1.78,+1.55%,1,0.0%,100.0%,0,"11:26 ET"
UST,"Ultra 7-10 Year Treasury Proshares",76.17,-0.019999999999996,-0.03%,1,100.0%,0.0%,0,09/28/20
SBIO,"Alps Medical Breakthroughs ETF",40.9,0.24,+0.59%,1,0.0%,100.0%,0,09/28/20
IDRV,"Ishares Self-Driving Ev and Tech ETF",33.03,0.74,+2.29%,1,0.0%,100.0%,0,"11:06 ET"
XPP,"Ultra FTSE China 25 Proshares",55.99,1.4,+2.57%,1,0.0%,100.0%,0,"10:46 ET"
HYLD,"High Yield ETF",30.27,-0.050000000000001,-0.16%,1,0.0%,100.0%,0,"11:10 ET"
SCHP,"Schwab U.S. TIPS ETF",61.61,0.060000000000002,+0.10%,1,0.0%,100.0%,0,"11:21 ET"
DES,"Wisdomtree U.S. Smallcap Div Fund",21.13,0.53,+2.57%,1,0.0%,100.0%,0,"11:26 ET"
IEO,"US Oil & Gas Explor & Prod Ishares ETF",27.31,0.51,+1.90%,1,0.0%,100.0%,0,"11:10 ET"
VSS,"FTSE All-World Ex-US Smcp Idx ETF Vanguard",104.51,1.47,+1.43%,1,100.0%,0.0%,0,"11:10 ET"
IDU,"US Utilities Ishares ETF",145.48,1.15,+0.80%,1,0.0%,100.0%,0,"11:16 ET"
USDU,"Wisdomtree Bloomberg U.S. Dollar Bullish Fund",26.78,-0.07,-0.26%,1,100.0%,0.0%,0,"11:03 ET"
JJC,"Ipatha.B Copper Subindex TR ETN",45.26,0.27,+0.60%,1,100.0%,0.0%,0,09/28/20
SOCL,"G-X Social Media ETF",48.11,0.36,+0.76%,1,0.0%,100.0%,0,"10:54 ET"
EET,"Ultra MSCI Emrg Mkts Proshares",66.68,1.21,+1.85%,1,100.0%,0.0%,0,"11:06 ET"
PHO,"Water Resources Invesco ETF",39.47,0.66,+1.70%,1,0.0%,100.0%,0,"11:26 ET"
BAL,"Ipatha.B Cotton Subindex TR ETN",39.17,0.37,+0.95%,1,100.0%,0.0%,0,"10:04 ET"
EWH,"Hong Kong Ishares MSCI ETF",21.77,0.009999999999998,+0.05%,1,100.0%,0.0%,0,"11:26 ET"
MOAT,"Wide Moat Vaneck ETF",54.79,0.97,+1.80%,1,0.0%,100.0%,0,"11:21 ET"
IWS,"Russell Mid-Cap Value Ishares ETF",81.34,1.8,+2.26%,1,0.0%,100.0%,0,"11:24 ET"
MGC,"Megacap 300 Index ETF Vanguard",119.19,1.54,+1.31%,1,0.0%,100.0%,0,"11:02 ET"
FFTY,"Innovator Ibd 50 Fund ETF",36.84,0.47000000000001,+1.29%,1,0.0%,100.0%,0,"11:22 ET"
SCZ,"EAFE Small-Cap Ishares MSCI ETF",58.88,0.90000000000001,+1.55%,1,0.0%,100.0%,0,"11:25 ET"
BBH,"Biotech Vaneck ETF",159.67,0.92999999999998,+0.59%,1,0.0%,100.0%,0,09/28/20
ITM,"Interm Muni ETF Vaneck",51.4,0.009999999999998,+0.02%,1,100.0%,0.0%,0,"11:09 ET"
VFV.TO,"Vanguard S&P 500 Index ETF",79.69,1.08,+1.37%,1,100.0%,0.0%,0,"11:08 ET"
VCR,"Consumer Disc ETF Vanguard",234.03,4.5,+1.96%,1,0.0%,100.0%,0,"11:09 ET"
CROC,"Ultrashort Australian Proshares",53.62,0.32,+0.59%,1,0.0%,100.0%,0,09/25/20
GERM,"Etfmg Treatments Testing and Advancements ETF",27.27,-0.080000000000002,-0.29%,1,0.0%,100.0%,0,09/28/20
ITOT,"S&P Total US Stock Market Ishares Core ETF",75.26,1.23,+1.66%,1,0.0%,100.0%,0,"11:24 ET"
PEY,"High Yield Equity Dividend Achievers Invesco ETF",14.39,0.27,+1.91%,1,100.0%,0.0%,0,"11:21 ET"
DBS,"DB Silver Fund Invesco",33.28,0.62,+1.90%,1,0.0%,100.0%,0,"10:45 ET"
IXN,"Global Tech Ishares ETF",260.92,3.46,+1.34%,1,0.0%,100.0%,0,"11:24 ET"
VOT,"Midcap Growth ETF Vanguard",179.2,2.67,+1.51%,1,100.0%,0.0%,0,"11:22 ET"
INDY,"India 50 Ishares ETF",34.48,0.55,+1.62%,1,0.0%,100.0%,0,"11:23 ET"
OEF,"S&P 100 Ishares ETF",154.64,2.08,+1.36%,1,0.0%,100.0%,0,"11:08 ET"
IXUS,"Total Intl Stock Ishares Core MSCI ETF",58.24,0.75,+1.30%,1,100.0%,0.0%,0,"11:19 ET"
TBF,"20+ Year Short Treasury Proshares",15.24,0.040000000000001,+0.26%,1,0.0%,100.0%,0,"11:06 ET"
IPAY,"Purefunds ISE Mobile Payments ETF",54.44,0.91999999999999,+1.72%,1,100.0%,0.0%,0,"11:26 ET"
RXL,"Ultra Health Care Proshares",127.04,2.95,+2.38%,1,0.0%,100.0%,0,09/28/20
XT,"Exponential Technologies Ishares ETF",48.24,0.6,+1.26%,1,0.0%,100.0%,0,"11:02 ET"
CWB,"Convertible Secs Barclays Capital SPDR",68.7,0.95,+1.40%,1,0.0%,100.0%,0,"11:26 ET"
PPA,"Aerospace & Defense Invesco ETF",57.02,1.33,+2.39%,1,0.0%,100.0%,0,"11:08 ET"
XPH,"S&P Pharmaceuticals SPDR",42.9,0.079999999999998,+0.19%,1,0.0%,100.0%,0,"11:17 ET"
